브랜드,차이름,가격,연식,주행거리,연료,변속기,배기량,색상,소유자변경,썬루프,내비게이션,스마트키,오토라이트,주차감지센서,열선시트,통풍시트,가죽시트,사고이력,사이트
제네시스,더 올 뉴 G80 3.5 터보 AWD,"6,490만원",2023.07,"14,061 km",가솔린,자동,"3,470 cc (380마력)",검정색,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,bobae
제네시스,GV80 3.0 디젤 AWD  7인승,"5,599만원",2020.12,"54,145 km",디젤,자동,"2,996 cc (278마력)",진회색,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,bobae
제네시스,GV80 2.5 터보 5인승,"5,190만원",2021.01,"65,471 km",가솔린,자동,"2,497 cc (304마력)",흰색,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,bobae
제네시스,GV80 3.0 디젤 5인승,"4,890만원",2020.04,"52,419 km",디젤,자동,"2,996 cc (278마력)",진회색,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,bobae
제네시스,더 올 뉴 G80 2.5 터보 AWD,"5,390만원",2021.08,"33,035 km",가솔린,자동,"2,497 cc (304마력)",흰색,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,bobae
기아,더 뉴 카니발 2.2 디젤 9인승 노블레스 스페셜,"2,780만원",2019.11,"26,612 km",디젤,자동,"2,199 cc (202마력)",흰색,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,bobae
제네시스,GV80 3.0 디젤 AWD 5인승,"4,690만원",2020.04,"74,625 km",디젤,자동,"2,996 cc (278마력)",흰색,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,bobae
제네시스,더 올 뉴 G80 2.5 터보,"5,280만원",2021.03,"27,288 km",가솔린,자동,"2,497 cc (304마력)",흰색,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,bobae
제네시스,G90 2세대 3.5 터보 AWD 프레스티지 컬렉션,"9,790만원",2023.07,"11,382 km",가솔린,자동,"3,470 cc (380마력)",진회색,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,bobae
제네시스,더 올 뉴 G80 2.5 터보 AWD,"3,830만원",2021.08,"68,302 km",가솔린,자동,"2,497 cc (304마력)",검정색,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,bobae
현대,더 뉴 그랜저 2.5 캘리그래피,"3,300만원",2021.01,"53,824 km",가솔린,자동,"2,497 cc (198마력)",검정색,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,bobae
현대,더 뉴 그랜저 2.5 익스클루시브,"3,170만원",2020.06,"32,727 km",가솔린,자동,"2,497 cc (198마력)",검정색,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,bobae
제네시스,G90 2세대 3.5 터보 AWD 프리미엄 컬렉션,"8,790만원",2022.06,"21,802 km",가솔린,자동,"3,470 cc (380마력)",검정색,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,bobae
제네시스,G90 2세대 3.5 터보 AWD 프레스티지 컬렉션,"9,050만원",2022.12,"38,413 km",가솔린,자동,"3,470 cc (380마력)",검정색,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,bobae
제네시스,G90 2세대 3.5 터보 AWD 프리미엄 컬렉션,"8,990만원",2022.04,"31,924 km",가솔린,자동,"3,470 cc (380마력)",검정색,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,bobae
제네시스,더 올 뉴 G80 2.5 터보 AWD,"5,680만원",2021.02,"6,603 km",가솔린,자동,"2,497 cc (304마력)",검정색,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,bobae
현대,더 뉴 그랜저 2.5 르블랑,"2,540만원",2022.06,"36,590 km",가솔린,자동,"2,497 cc (198마력)",검정색,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,bobae
제네시스,더 올 뉴 G80 2.5 터보 AWD,"5,650만원",2021.1,"36,143 km",가솔린,자동,"2,497 cc (304마력)",흰색,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,bobae
제네시스,더 올 뉴 G80 2.5 터보 AWD,"4,850만원",2021.12,"20,735 km",가솔린,자동,"2,497 cc (304마력)",흰색,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,bobae
제네시스,더 올 뉴 G80 2.5 터보 AWD,"4,790만원",2021.06,"63,650 km",가솔린,자동,"2,497 cc (304마력)",흰색,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,bobae
제네시스,더 올 뉴 G80 3.5 터보 AWD,"5,090만원",2020.11,"23,047 km",가솔린,자동,"3,470 cc (380마력)",검정색,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,bobae
기아,K5 1.6 터보 시그니처,"2,870만원",2022.02,"24,618 km",가솔린,자동,"1,598 cc (180마력)",검정색,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,bobae
제네시스,더 올 뉴 G80 2.5 터보,"5,199만원",2020.12,"20,267 km",가솔린,자동,"2,497 cc (304마력)",검정색,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,bobae
기아,K7 프리미어 하이브리드 2.4 HEV  노블레스,"2,870만원",2021.01,"65,297 km",가솔린 하이브리드,자동,"2,359 cc (199마력)",검정색,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,bobae
기아,카니발 4세대 3.5 가솔린 9인승  시그니처,"3,599만원",2021.03,"37,923 km",가솔린,자동,"3,470 cc (294마력)",검정색,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,bobae
제네시스,더 올 뉴 G80 2.5 터보,"5,070만원",2021.1,"42,843 km",가솔린,자동,"2,497 cc (304마력)",흰색,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,bobae
제네시스,GV80 3.5 터보 5인승,"4,890만원",2020.06,"60,022 km",가솔린,자동,"3,470 cc (380마력)",진회색,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,bobae
제네시스,GV80 3.5 터보 AWD 7인승,"4,840만원",2020.07,"70,057 km",가솔린,자동,"3,470 cc (380마력)",흰색,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,bobae
현대,아반떼 N 2.0 터보,"2,799만원",2022.09,"43,837 km",가솔린,자동,"1,998 cc (280마력)",검정색,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,bobae
기아,카니발 4세대 3.5 가솔린 9인승 하이리무진  시그니처,"4,980만원",2022.04,"32,899 km",가솔린,자동,"3,470 cc (294마력)",흰색,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,bobae
기아,쏘렌토 4세대 하이브리드 1.6 터보 HEV 2WD  프레스티지,"3,250만원",2021.07,"61,193 km",가솔린 하이브리드,자동,"1,598 cc (230마력)",흰색,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,bobae
제네시스,더 올 뉴 G80 2.5 터보 AWD,"5,790만원",2023.04,"12,835 km",가솔린,자동,"2,497 cc (304마력)",검정색,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,bobae
제네시스,더 올 뉴 G80 2.5 터보,"5,090만원",2021.01,"28,886 km",가솔린,자동,"2,497 cc (304마력)",검정색,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,bobae
기아,K8 3.5 AWD 플래티넘,"3,650만원",2021.05,"34,082 km",가솔린,자동,"3,470 cc (300마력)",진회색,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,bobae
제네시스,G70 2.0 터보 엘리트,"2,799만원",2019.09,"32,227 km",가솔린,자동,"1,998 cc (252마력)",흰색,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,bobae
기아,더 뉴 모하비 3.0 디젤 AWD  프레지던트,"2,480만원",2018.06,"74,495 km",디젤,자동,"2,959 cc (260마력)",검정색,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0,bobae
제네시스,G90 2세대 3.5 터보 AWD 프레스티지 컬렉션,"9,550만원",2022.09,"27,328 km",가솔린,자동,"3,470 cc (380마력)",검정색,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,bobae
제네시스,GV80 3.0 디젤 AWD 5인승,"5,250만원",2020.11,"51,345 km",디젤,자동,"2,996 cc (278마력)",회색,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,bobae
현대,더 뉴 그랜저 2.5  캘리그래피,"2,940만원",2020.08,"53,117 km",가솔린,자동,"2,497 cc (198마력)",진회색,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,bobae
제네시스,GV80 3.0 디젤 AWD 5인승,"5,390만원",2020.05,"77,441 km",디젤,자동,"2,996 cc (278마력)",검정색,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,bobae
기아,K5 1.6 터보 프레스티지,"2,080만원",2020.07,"27,437 km",가솔린,자동,"1,598 cc (180마력)",흰색,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,bobae
제네시스,더 올 뉴 G80 3.5 터보 AWD,"4,290만원",2020.09,"50,274 km",가솔린,자동,"3,470 cc (380마력)",진회색,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,bobae
제네시스,G90 2세대 3.5 터보 AWD,"7,990만원",2022.11,"24,667 km",가솔린,자동,"3,470 cc (380마력)",진회색,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,bobae
제네시스,더 올 뉴 G80 2.5 터보 AWD,"4,850만원",2021.04,"41,500 km",가솔린,자동,"2,497 cc (304마력)",흰색,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,bobae
제네시스,GV80 3.5 터보 AWD 5인승,"5,890만원",2020.11,"41,226 km",가솔린,자동,"3,470 cc (380마력)",진회색,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,bobae
제네시스,더 올 뉴 G80 2.5 터보 AWD 스포츠팩,"6,150만원",2022.11,"32,159 km",가솔린,자동,"2,497 cc (304마력)",흰색,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,bobae
제네시스,더 올 뉴 G80 2.5 터보,"4,500만원",2020.07,"30,385 km",가솔린,자동,"2,497 cc (304마력)",검정색,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,bobae
제네시스,GV80 3.5 터보 AWD 5인승,"5,670만원",2021.12,"68,948 km",가솔린,자동,"3,470 cc (380마력)",검정색,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,bobae
제네시스,GV80 2.5 터보 5인승,"6,299만원",2022.01,"25,241 km",가솔린,자동,"2,497 cc (304마력)",흰색,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,bobae
제네시스,GV80 3.5 터보 AWD  6인승,"7,290만원",2022.07,"11,187 km",가솔린,자동,"3,470 cc (380마력)",진회색,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,bobae
제네시스,G70 2.0 터보  엘리트,"2,999만원",2019.07,"37,554 km",가솔린,자동,"1,998 cc (252마력)",흰색,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,bobae
현대,팰리세이드 3.8 가솔린 2WD  프레스티지,"2,950만원",2020.04,"46,235 km",가솔린,자동,"3,778 cc (295마력)",검정색,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,bobae
제네시스,GV70 2.2 디젤 AWD 스포츠,"4,490만원",2021.07,"41,888 km",디젤,자동,"2,151 cc (210마력)",진회색,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,bobae
제네시스,G70 3.3 터보 AWD 스포츠 엘리트,"2,599만원",2019.03,"60,245 km",가솔린,자동,"3,342 cc (370마력)",진회색,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,bobae
제네시스,더 올 뉴 G80 3.5 터보 AWD 스포츠팩,"6,190만원",2022.06,"14,000 km",가솔린,자동,"3,470 cc (380마력)",검정색,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,bobae
현대,팰리세이드 3.8 가솔린 4WD  캘리그래피,"3,350만원",2021.1,"52,970 km",가솔린,자동,"3,778 cc (295마력)",진회색,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,bobae
기아,더 뉴 카니발 2.2 디젤 9인승  노블레스 스페셜,"2,470만원",2018.06,"60,316 km",디젤,자동,"2,199 cc (202마력)",검정색,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,bobae
기아,쏘렌토 4세대 하이브리드 1.6 터보 HEV 2WD 노블레스,"3,690만원",2021.09,"48,440 km",가솔린 하이브리드,자동,"1,598 cc (230마력)",흰색,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,bobae
현대,더 뉴 그랜저 하이브리드 2.4 HEV 익스클루시브,"3,280만원",2020.01,"7,182 km",가솔린 하이브리드,자동,"2,359 cc (159마력)",검정색,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,bobae
제네시스,더 올 뉴 G80 2.5 터보 AWD,"5,099만원",2021.03,"40,911 km",가솔린,자동,"2,497 cc (304마력)",흰색,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,bobae
제네시스,GV80 2.5 터보 5인승,"4,750만원",2021.06,"43,000 km",가솔린,자동,"2,497 cc (304마력)",흰색,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,bobae
제네시스,GV80 3.0 디젤 AWD 5인승,"5,699만원",2020.1,"47,591 km",디젤,자동,"2,996 cc (278마력)",흰색,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,bobae
제네시스,더 올 뉴 G80 2.5 터보,"5,599만원",2022.03,"8,878 km",가솔린,자동,"2,497 cc (304마력)",흰색,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,bobae
제네시스,더 올 뉴 G80 3.5 터보 AWD,"4,999만원",2021.01,"33,389 km",가솔린,자동,"3,470 cc (380마력)",검정색,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,bobae
제네시스,더 올 뉴 G80 2.5 터보 AWD,"4,999만원",2020.09,"31,722 km",가솔린,자동,"2,497 cc (304마력)",검정색,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,bobae
제네시스,GV80 3.5 터보 AWD  5인승,"6,490만원",2021.01,"28,477 km",가솔린,자동,"3,470 cc (380마력)",흰색,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,bobae
기아,쏘렌토 4세대 2.2 디젤 2WD  노블레스,"3,350만원",2021.08,"26,113 km",디젤,자동,"2,151 cc (202마력)",검정색,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,bobae
기아,더 뉴 카니발 2.2 디젤 9인승 하이리무진 노블레스 스페셜,"3,490만원",2019.04,"52,203 km",디젤,자동,"2,199 cc (202마력)",검정색,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,bobae
제네시스,EQ900 3.3 터보 AWD 럭셔리,"2,320만원",2016.04,"99,439 km",가솔린,자동,"3,342 cc (370마력)",검정색,0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,bobae
제네시스,더 올 뉴 G80 2.5 터보 AWD,"5,090만원",2021.03,"38,421 km",가솔린,자동,"2,497 cc (304마력)",흰색,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,bobae
제네시스,더 뉴 G70 2.0 터보 AWD 스포츠 팩,"3,750만원",2022.02,"42,208 km",가솔린,자동,"3,342 cc (255마력)",흰색,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,bobae
제네시스,GV70 2.2 디젤 AWD,"3,790만원",2021.03,"66,525 km",디젤,자동,"2,151 cc (210마력)",검정색,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,bobae
기아,카니발 4세대 3.5 가솔린 7인승 하이리무진 시그니처,"4,770만원",2022.05,"27,649 km",가솔린,자동,"3,470 cc (294마력)",검정색,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,bobae
제네시스,GV70 2.5 터보 스포츠,"5,099만원",2021.03,"15,720 km",가솔린,자동,"2,497 cc (304마력)",흰색,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,bobae
제네시스,G70 2.0 터보 AWD 슈프림,"2,799만원",2018.06,"59,814 km",가솔린,자동,"1,998 cc (252마력)",흰색,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,bobae
제네시스,G90 1세대 3.8 럭셔리,"4,650만원",2019.1,"47,550 km",가솔린,자동,"3,778 cc (315마력)",흰색,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,bobae
제네시스,GV70 3.5 터보 AWD 스포츠,"4,850만원",2021.12,"56,659 km",가솔린,자동,"3,470 cc (380마력)",검정색,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,bobae
제네시스,GV80 2.5 터보 5인승,"4,790만원",2021.11,"67,778 km",가솔린,자동,"2,497 cc (304마력)",진회색,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,bobae
현대,더 뉴 그랜저 2.5 캘리그래피,"2,920만원",2020.04,"50,000 km",가솔린,자동,"2,497 cc (198마력)",진회색,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,bobae
기아,더 뉴 K9 3.8 AWD  베스트 셀렉션 I,"4,690만원",2021.08,"40,772 km",가솔린,자동,"3,778 cc (315마력)",흰색,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,bobae
제네시스,GV80 2.5 터보 AWD 5인승,"6,099만원",2022.01,"35,646 km",가솔린,자동,"2,497 cc (304마력)",흰색,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,bobae
제네시스,GV80 3.0 디젤 AWD 7인승,"6,490만원",2020.03,"57,282 km",디젤,자동,"2,996 cc (278마력)",흰색,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,bobae
제네시스,G90 2세대 3.5 터보 AWD,"8,690만원",2022.12,"21,308 km",가솔린,자동,"3,470 cc (380마력)",흰색,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,bobae
제네시스,GV80 3.0 디젤 AWD 5인승,"7,690만원",2023.04,"17,798 km",디젤,자동,"2,996 cc (278마력)",검정색,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,bobae
기아,쏘렌토 4세대 하이브리드 1.6 터보 HEV 2WD 노블레스,"3,570만원",2020.06,"48,593 km",가솔린 하이브리드,자동,"1,598 cc (230마력)",흰색,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,bobae
제네시스,G70 2.0 터보 AWD 엘리트,"2,830만원",2020.02,"40,593 km",가솔린,자동,"1,998 cc (252마력)",흰색,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,bobae
제네시스,더 올 뉴 G80 2.5 터보,"5,030만원",2020.09,"18,057 km",가솔린,자동,"2,497 cc (304마력)",흰색,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,bobae
제네시스,GV80 2.5 터보 6인승,"5,499만원",2022.01,"58,237 km",가솔린,자동,"2,497 cc (304마력)",검정색,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,bobae
제네시스,더 올 뉴 G80 3.5 터보 AWD  스포츠팩,"6,790만원",2022.02,"8,060 km",가솔린,자동,"3,470 cc (380마력)",흰색,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,bobae
제네시스,더 올 뉴 G80 2.5 터보 AWD,"4,670만원",2020.06,"48,102 km",가솔린,자동,"2,497 cc (304마력)",검정색,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,bobae
제네시스,더 올 뉴 G80 3.5 터보 AWD,"4,400만원",2020.06,"49,878 km",가솔린,자동,"3,470 cc (380마력)",검정색,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,bobae
제네시스,GV80 3.5 터보 AWD  5인승,"5,690만원",2020.06,"62,982 km",가솔린,자동,"3,470 cc (380마력)",검정색,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,bobae
제네시스,더 올 뉴 G80 3.5 터보 AWD,"5,299만원",2021.01,"60,932 km",가솔린,자동,"3,470 cc (380마력)",검정색,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,bobae
기아,카니발 4세대 3.5 가솔린 9인승  시그니처,"3,650만원",2020.12,"7,224 km",가솔린,자동,"3,470 cc (294마력)",검정색,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,bobae
기아,더 뉴 모하비 3.0 디젤 AWD 프레지던트,"2,550만원",2018.07,"65,856 km",디젤,자동,"2,959 cc (260마력)",검정색,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,bobae
제네시스,더 올 뉴 G80 3.5 터보 AWD,"4,899만원",2021.01,"28,260 km",가솔린,자동,"3,470 cc (380마력)",검정색,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,bobae
기아,더 뉴 카니발 3.3 가솔린 9인승 하이리무진 노블레스 스페셜,"2,890만원",2019.1,"50,462 km",가솔린,자동,"3,342 cc (280마력)",검정색,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,bobae
제네시스,G90 2세대 3.5 터보 AWD,"7,299만원",2022.03,"23,410 km",가솔린,자동,"3,470 cc (380마력)",흰색,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,bobae
제네시스,GV80 2.5 터보 AWD 5인승,"5,250만원",2020.12,"89,286 km",가솔린,자동,"2,497 cc (304마력)",흰색,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,bobae
기아,더 뉴 카니발 3.3 가솔린 9인승 하이리무진 노블레스 스페셜,"3,350만원",2020.08,"40,871 km",가솔린,자동,"3,342 cc (280마력)",검정색,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,bobae
현대,뉴 에쿠스 3.8  VS380 모던,"1,490만원",2013.1,"88,634 km",가솔린,자동,"3,778 cc (334마력)",흰색,0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0,bobae
현대,더 뉴 그랜저 2.5  르블랑,"2,780만원",2021.12,"24,509 km",가솔린,자동,"2,497 cc (198마력)",검정색,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,bobae
현대,제네시스 BH330 그랜드,379만원,2009.04,"141,000 km",가솔린,자동,"3,342 cc (262마력)",은색,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,bobae
기아,올 뉴 모닝 1.0 디럭스 스페셜,379만원,2011.02,"94,112 km",가솔린,자동,998 cc (82마력),진회색,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,bobae
기아,레이 1.0 럭셔리,439만원,2012.01,"200,656 km",가솔린,자동,998 cc (78마력),갈색,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0,bobae
기아,올 뉴 모닝 1.0 디럭스,669만원,2017.02,"92,982 km",가솔린,자동,998 cc (),흰색,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,bobae
르노코리아,올 뉴 SM7 2.5 RE 파노라마,519만원,2011.09,"118,966 km",가솔린,자동,"2,495 cc (190마력)",진회색,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0,bobae
르노코리아,QM3 1.5 디젤 RE,519만원,2014.05,"142,000 km",디젤,자동,"1,461 cc (90마력)",주황색,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0,bobae
현대,쏠라티 2.5 디젤 15인승 럭셔리,"2,999만원",2016.11,"136,000 km",디젤,수동,"2,497 cc ()",검정색,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0,bobae
기아,모하비 3.0 디젤 4WD KV300 최고급형,789만원,2009.12,"199,126 km",디젤,자동,"2,959 cc (250마력)",은색투톤,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0,bobae
르노코리아,SM7 노바 2.0 LPe,729만원,2015.12,"130,000 km",LPG,자동,"1,998 cc ()",진회색,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0,bobae
현대,아반떼MD 1.6 M16 프리미어,479만원,2011.07,"107,625 km",가솔린,자동,"1,591 cc (140마력)",흰색,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0,bobae
기아,올 뉴 쏘울 1.6 디젤 노블레스,959만원,2014.11,"76,873 km",디젤,자동,"1,582 cc (128마력)",진주색,0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,bobae
르노코리아,뉴 SM5  2.0 LE,279만원,2010.01,"156,290 km",가솔린,자동,"1,998 cc (141마력)",흰색,0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0,bobae
현대,LF쏘나타 2.0 LPi 스마트,799만원,2017.03,"143,682 km",LPG,자동,"1,999 cc (151마력)",검정색,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,bobae
쉐보레,트랙스 1.4 가솔린 LT 레더 패키지,659만원,2014.06,"74,000 km",가솔린,자동,"1,362 cc (140마력)",빨간색,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0,bobae
현대,베라크루즈 3.0 디젤 4WD VXL 프리미엄,839만원,2011.03,"151,061 km",디젤,자동,"2,959 cc (245마력)",검정투톤,0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0,bobae
기아,올 뉴 모닝 1.0 럭셔리,499만원,2014.08,"71,870 km",가솔린,자동,998 cc (82마력),자주색,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0,bobae
현대,LF쏘나타 하이브리드 2.0 HEV 모던,"1,259만원",2015.04,"128,420 km",가솔린 하이브리드,자동,"1,999 cc (191마력)",흰색,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,bobae
기아,K5 2.0 프레스티지,469만원,2011.12,"150,678 km",가솔린,자동,"1,998 cc (165마력)",흰색,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0,bobae
쉐보레,올란도 2.0 디젤 LTZ 프리미엄,249만원,2012.12,"220,000 km",디젤,자동,"1,998 cc (163마력)",은색,0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0,bobae
기아,더 프레스티지 K7 2.4 프레스티지,489만원,2012.03,"158,904 km",가솔린,자동,"2,359 cc (201마력)",흰색,0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0,bobae
현대,더 뉴 아반떼AD 1.6 스마트,"1,599만원",2019.03,"18,556 km",가솔린,자동,"1,598 cc (123마력)",진회색,0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0,bobae
쉐보레,임팔라 2.5 LTZ,679만원,2016.03,"156,000 km",가솔린,자동,"2,457 cc (199마력)",은색,0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0,bobae
르노코리아,QM3 1.5 디젤 RE 시그니처 소닉 레드,699만원,2016.04,"71,880 km",디젤,자동,"1,461 cc (90마력)",빨간색,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0,bobae
현대,싼타페TM 2.0 디젤 2WD 인스퍼레이션,"2,450만원",2018.07,"59,777 km",디젤,자동,"1,995 cc (186마력)",흰색,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,bobae
